[[-0.4215164]]
[[ 1.43740662]]
[[-0.00465825]]
[[-0.00281041]]
[[-0.00069974]]
[[-0.00782484]]
[[ 0.00033359]]
[[ 0.00055024]]
[[  2.06073275e-05]]
[[ 0.00042264]]
[[ 0.00086517]]
[[ 0.00030745]]
[[-0.00487172]]
[[  1.43085998e-05]]
[[-0.00029405]]
[[-0.00388308]]
[[-0.0004883]]
[[-0.00931838]]
[[-0.00268673]]
[[-0.00066159]]
[[-0.00022659]]
[[-0.00311349]]
[[-0.00454433]]
[[ -9.18496307e-06]]
[[ 0.00056209]]
[[ 0.00048129]]
[[ 0.00068996]]
[[ -7.06412736e-05]]
[[ -3.91344711e-05]]
[[ -7.43304075e-05]]
[[-0.00408417]]
[[ 0.00076387]]
[[-0.00015121]]
[[ -4.64578714e-05]]
[[ 0.00031047]]
[[-0.00042926]]
[[-0.00065044]]
[[-0.00084391]]
[[ -9.50564855e-05]]
[[-0.00079927]]
[[-0.0008335]]
[[ 0.0002648]]
[[-0.00060663]]
[[-0.00032252]]
[[ 0.00067145]]
[[ 0.00041251]]
[[ 0.00082489]]
[[ 0.00018195]]
[[ 0.00093328]]
[[-0.00090572]]
[[-0.00093554]]
[[ 0.00079978]]
[[-0.00484904]]
[[-0.0006674]]
[[ 0.00098164]]
[[-0.00071865]]
[[-0.00053669]]
[[-0.00052009]]
[[-0.00040346]]
[[ 0.00082296]]
[[ 0.00034076]]
[[ -1.95654606e-05]]
[[-0.00060951]]
[[ 0.00041352]]
[[ -4.88036421e-05]]
[[-0.00013455]]
[[ 0.00049316]]
[[ 0.00050806]]
[[-0.00089678]]
[[ 0.00014391]]
[[ 0.00069704]]
[[ 0.00016776]]
[[ -1.42325237e-05]]
[[ 0.00079548]]
[[ 0.00041913]]
[[-0.0002965]]
[[ 0.00010829]]
[[ 0.00060497]]
[[-0.00050205]]
[[ 0.0008112]]
[[-0.00076923]]
[[  4.33455790e-05]]
[[ 0.00070213]]
[[ -1.58602287e-06]]
[[ 0.00027455]]
[[ 0.00037948]]
[[-0.000182]]
[[-0.00026733]]
[[ 0.00083325]]
[[-0.00078533]]
[[-0.00054594]]
[[-0.00020692]]
[[-0.00082669]]
[[ 0.00075368]]
[[-0.00010639]]
[[ 0.00039343]]
[[  8.18289539e-05]]
[[ -8.35652242e-05]]
[[  5.88193630e-05]]
[[-0.00064221]]
[[-0.00060317]]
[[ 0.00088072]]
[[-0.00063607]]
[[ 0.00022363]]
[[-0.000352]]
[[-0.0008887]]
[[ 0.00067352]]
[[ 0.00071204]]
[[ 0.00022509]]
[[-0.00095984]]
[[ 0.00097266]]
[[  1.29681494e-05]]
[[-0.0001198]]
[[-0.00055491]]
[[ 0.00077831]]
[[-0.00037016]]
[[-0.00075379]]
[[ -9.64629696e-05]]
[[ -6.10476780e-05]]
[[-0.00045354]]
[[ -5.16567345e-05]]
[[-0.00090829]]
[[ 0.0005722]]
[[-0.00068085]]
[[-0.00052078]]
[[-0.00043123]]
[[ 0.00044776]]
[[-0.00062153]]
[[-0.00021322]]
[[ 0.0003352]]
[[ 0.00080978]]
[[-0.00037332]]
[[  5.40235676e-05]]
[[ 0.00073011]]
[[-0.00033098]]
[[ 0.0003776]]
[[ 0.00051105]]
[[ 0.00019993]]
[[ 0.00060517]]
[[ 0.00019011]]
[[  2.24078770e-05]]
[[-0.0004025]]
[[ -9.49440698e-05]]
[[-0.00063152]]
[[ 0.00067]]
[[ 0.00036433]]
[[ 0.00045253]]
[[ 0.0005531]]
[[ 0.00041402]]
[[ 0.00025247]]
[[-0.00055964]]
[[-0.00032175]]
[[  1.50912769e-05]]
[[  8.90559505e-05]]
[[ 0.00080562]]
[[-0.00080596]]
[[-0.00085043]]
[[ 0.00097919]]
[[  6.00368293e-05]]
[[ 0.00073431]]
[[ 0.0006045]]
[[-0.00443448]]
[[ 0.00044436]]
[[ 0.00034359]]
[[  2.36725485e-05]]
[[ 0.00068017]]
[[ 0.00020688]]
[[ 0.00099117]]
[[  1.51760290e-05]]
[[ 0.00048185]]
[[ -9.43276298e-05]]
[[-0.00029807]]
[[-0.00076721]]
[[-0.00059286]]
[[ 0.00072445]]
[[-0.00092232]]
[[ 0.00060261]]
[[ -7.13433082e-06]]
[[-0.00074349]]
[[ 0.00043636]]
[[-0.00089294]]
[[-0.00086977]]
[[ 0.0004869]]
[[-0.00010762]]
[[-0.00052634]]
[[-0.00076751]]
[[-0.00010421]]
[[ 0.00071614]]
[[-0.00015151]]
[[ 0.0001454]]
[[ 0.00038176]]
[[-0.0009063]]
[[-0.00039614]]
[[-0.00020717]]
[[-0.00089135]]
[[-0.00078005]]
[[-0.00066948]]
[[-0.00040931]]
[[ 0.00017955]]
[[-0.00051751]]
[[ 0.00024633]]
[[-0.00011072]]
[[-0.00085859]]
[[ 0.00038069]]
[[-0.00057649]]
[[ 0.00057695]]
[[ 0.00086917]]
[[ 0.00039617]]
[[-0.00086776]]
[[ -1.22769976e-05]]
[[  1.16041251e-05]]
[[ 0.00072188]]
[[-0.00092662]]
[[-0.00038168]]
[[ 0.00074423]]
[[-0.00088089]]
[[ 0.00042836]]
[[ 0.00085276]]
[[-0.00056484]]
[[-0.00042664]]
[[-0.00012756]]
[[ 0.00074571]]
[[ 0.00075152]]
[[ 0.0003217]]
[[-0.00018095]]
[[ 0.00081756]]
[[-0.00051782]]
[[ 0.00061041]]
