草龙胆,4
川朴,4
天浆子,4
鸡苏叶,4
铜绿,4
苏子,4
广皮,4
卷柏,4
瞿麦,4
生大黄,4
大风子肉,4
葳蕤,4
皂荚子,4
胆草,4
缩砂仁,4
旋复花,4
青陈皮,4
桑皮,4
白花蛇肉,4
大胡麻,4
蒲公英,4
甘松香,4
枸杞,4
益智仁,4
麻子仁,3
小胡麻,3
灯心,3
酒黄连,3
怀牛膝,3
胡麻子,3
商陆,3
母丁香,3
黄蜡,3
蓝实,3
乱发,3
苏梗,3
硼砂,3
柴胡梢,3
金钗石斛,3
干木瓜,3
酒知母,3
芥穗,3
透骨草,3
旱莲草,3
百合,3
紫花地丁,3
兔肝,3
乌喙,3
千年健,3
钗石斛,3
白头翁,3
瓜蒌根,3
桑枝,3
皂荚仁,3
黑山栀,3
楮实,3
大豆,3
蛤粉,3
北防风,3
寒水石,3
生南星,3
恶实,3
生甘草,3
淡豆豉,3
扁豆,3
赤苓,3
红枣,3
牵牛,3
松香,3
马钱子仁,3
苍耳草,3
晚蚕蛾,3
元明粉,3
刺蒺藜,3
白附,3
羊胫骨灰,3
陈胆星,3
土鳖虫,3
甘遂,3
松叶,3
柏叶,3
油松节,3
郁金,3
青藤,3
制苍术,3
川山甲,3
胡芦巴,3
青葱,3
蒙花,3
川贝,3
晚蚕沙,3
生黄芪,3
白牵牛,3
诃黎勒皮,3
车前,3
jiu黄芩,3
百药煎,3
薄桂,3
蛇蜕皮,3
牡荆子,3
刘寄奴,3
风藤,3
代赭石,3
夜明砂,3
广藿香,3
凌霄花,3
鹤虱草,3
大风子,3
儿茶,3
羊肾脂,2
乌梅肉,2
草河车,2
茅香,2
阳起石,2
石楠藤,2
铅霜,2
乌犀角屑,2
柏枝,2
贯仲,2
原蚕蛾,2
腹皮,2
制香附,2
角刺,2
鸡舌香,2
石韦,2
川花椒,2
木防己,2
密陀僧,2
茶叶,2
黑栀,2
葶苈子,2
三七,2
硫黄,2
栝楼,2
蓬术,2
枯梗,2
芫花,2
中桂,2
川白芷,2
大川乌,2
枣仁,2
鲜生地,2
水粉,2
胡椒,2
山柰,2
细茶,2
礞石,2
花蛇肉,2
朴硝,2
地龙肉,2
真珠,2
南木香,2
革薜,2
鲤鱼胆,2
鹅脂,2
茱萸,2
苦参皮,2
牛胆星,2
北柴胡,2
大半夏,2
干菊花,2
炮干姜,2
天蓼木,2
生石决明,2
生龟版,2
玄胡索,2
白芷梢,2
山栀仁,2
脑荷,2
肥皂荚,2
蓝叶,2
马鞭草,2
马齿苋,2
甘葛,2
生虎骨,2
石胆,2
川黄柏,2
蕲蛇肉,2
蚤休,2
熟甘草,2
蜜炙黄芪,2
延胡索,2
铁精,2
粉甘草,2
盐,2
白粉葛,2
玄明粉,2
公英,2
干全蝎,2
干漆,2
酒汉防己,2
败龟版,2
甜瓜子,2
云母粉,2
辛荑,2
竹节香附,2
牛胆南星,2
煅石膏,2
草节,2
蓖麻子,2
牡蛎粉,2
大枫肉,2
井泉石,2
功劳叶,2
枇杷叶,2
荜澄茄,2
山楂肉,2
石蟹,2
羚羊角末,2
高良姜,2
远志肉,2
蚵蚾草,2
玉竹,2
浮萍,2
光乌,2
制川乌,2
生山甲,2
草豆蔻仁,2
于术,2
明乳香,2
红曲,2
兔肝一具,2
