[[-3.36405382]]
[[-0.06844289]]
[[ 0.12026162]]
[[-0.24409289]]
[[ 0.34125091]]
[[-0.34507947]]
[[ 0.98154271]]
[[-0.69094284]]
[[ 0.52081768]]
[[ 0.15727473]]
[[ 0.43239846]]
[[-0.14187507]]
[[ 0.02886614]]
[[-0.37594612]]
[[ 0.14791952]]
[[-0.13289665]]
[[-0.6302812]]
[[-0.38873101]]
[[ 0.27032391]]
[[-0.27065971]]
[[-0.62209718]]
[[ 0.09665515]]
[[ 0.20922828]]
[[ 0.9090505]]
[[ 0.4357727]]
[[ 0.08515842]]
[[ 0.09996548]]
[[-1.27379617]]
[[-0.11698157]]
[[ 0.15032138]]
[[ 0.11700717]]
[[-1.00384963]]
[[-1.30415684]]
[[-0.93314438]]
[[-1.12982562]]
[[ 0.26317028]]
[[ 0.10295086]]
[[ 1.18979722]]
[[ 0.16903274]]
[[-0.07371045]]
[[ 0.13842258]]
[[-1.28520002]]
[[-2.18297096]]
[[ 0.10037701]]
[[-0.01210336]]
[[  3.38997653e-06]]
[[ 0.3532296]]
[[ 0.44251044]]
[[ 1.63838344]]
[[-1.3788846]]
[[-0.90308513]]
[[-0.90363951]]
[[-0.09196392]]
[[-0.22808828]]
[[-0.43945306]]
[[ 0.39215144]]
[[ 0.84316198]]
[[-1.84825616]]
[[-0.8330908]]
[[-0.77089214]]
[[-1.01376862]]
[[-0.87307138]]
[[-0.96454515]]
[[-0.50161977]]
[[ 0.32636208]]
[[ 0.48215983]]
[[-0.34706369]]
[[ 0.40858494]]
[[-1.04778489]]
[[-0.53947299]]
[[-0.64962376]]
[[-0.36686033]]
[[-1.10751522]]
[[ 0.01095859]]
[[-0.73355077]]
[[-0.21529187]]
[[-1.15332155]]
[[-0.36758242]]
[[-0.41569118]]
[[-0.41337598]]
[[-0.55980573]]
[[ 0.48616468]]
[[-1.26235921]]
[[-0.49934378]]
[[-1.52784788]]
[[-0.35628054]]
[[-0.9893492]]
[[-0.20695661]]
[[ 0.07912961]]
[[-0.32953008]]
[[-0.61069873]]
[[-0.34641307]]
[[-1.12904639]]
[[-0.12048618]]
[[ 0.45713292]]
[[-0.47489543]]
[[-1.24775698]]
[[ 0.51174884]]
[[-0.23353733]]
[[ 0.56673378]]
[[-0.88008661]]
[[-0.94133205]]
[[ 0.21147716]]
[[ 0.25244866]]
[[ 0.70905776]]
[[ 0.06912468]]
[[ 0.30845406]]
[[-1.04703576]]
[[-0.34604691]]
[[ 0.2089986]]
[[ 0.6348738]]
[[-0.68893674]]
[[-0.73148749]]
[[-0.03951223]]
[[ 0.75689462]]
[[ 0.22993734]]
[[-0.02838159]]
[[-0.45475148]]
[[ 0.30335468]]
[[-0.44415676]]
[[-0.33698092]]
[[ 0.39707127]]
[[ 0.69254419]]
[[ 0.62171012]]
[[ 1.58508456]]
[[-0.79151817]]
[[-0.52316302]]
[[ 1.21877365]]
[[-1.20177312]]
[[ 0.87007176]]
[[-0.59956378]]
[[ 2.00778603]]
[[ 1.35018432]]
[[-0.20189489]]
[[-0.30296261]]
[[ 0.62749196]]
[[ 0.0546857]]
[[-0.22293715]]
[[-0.36925564]]
[[ 0.09016371]]
[[-1.22428053]]
[[-1.39491598]]
[[-1.95548031]]
[[-0.23957179]]
[[-0.65720227]]
[[ 1.002108]]
[[-0.96644497]]
[[ 0.41757782]]
[[ 0.27309388]]
[[ 0.37872295]]
[[ 0.66395294]]
[[-0.78942951]]
[[ 0.32080198]]
[[ 0.28139746]]
[[ 0.13603508]]
[[ 0.55363209]]
[[ 0.18440741]]
[[-0.66259039]]
[[-1.79117909]]
[[ 0.98085924]]
[[-0.87977469]]
[[-1.11256392]]
[[ 0.26916783]]
[[ 1.45531657]]
[[-1.08119006]]
[[ 0.45878162]]
[[-0.14930331]]
[[-0.24904311]]
[[-0.58951796]]
[[ 0.05697091]]
[[-0.34466042]]
[[ 0.82471347]]
[[ 0.39922239]]
[[ 0.44332824]]
[[ 0.40390665]]
[[-1.23156479]]
[[ 1.0692398]]
[[ 0.5173171]]
[[ 0.95426607]]
[[-1.09335125]]
[[-0.90096877]]
[[-0.20943816]]
[[-0.30048476]]
[[-1.45386149]]
[[ 0.73268884]]
[[-0.83694558]]
[[-0.68259876]]
[[ 0.02236277]]
[[ 0.13934298]]
[[-0.10933222]]
[[-0.94950452]]
[[-0.09666984]]
[[ 0.08061065]]
[[ 1.8043253]]
[[-0.12599701]]
[[ 0.10114971]]
[[ 1.15399052]]
[[ 0.02946623]]
[[ 2.15590791]]
[[-0.37070407]]
[[-0.16431452]]
[[-0.37898793]]
[[ 0.71016679]]
[[-0.10348704]]
[[-0.64372659]]
[[ 0.23358205]]
[[ 0.20285996]]
[[ 0.21360748]]
[[ 0.97198633]]
[[ 0.38005211]]
[[-0.26644014]]
[[ 0.05463904]]
[[-0.31365099]]
[[-0.64357587]]
[[-0.46010594]]
[[-0.25744914]]
[[-0.37743321]]
[[ 0.53662059]]
[[ 0.27414262]]
[[-0.5595247]]
[[-0.36632582]]
[[-0.6195137]]
[[ 0.26615723]]
[[ 0.22055832]]
[[ 0.10574151]]
[[ 0.52149637]]
[[ 1.5744286]]
[[ 0.46261725]]
[[ 1.08562769]]
[[-0.51976655]]
[[ 0.32168323]]
[[ 0.23296456]]
[[-0.47013964]]
[[ 0.74838882]]
[[ 0.24642178]]
[[ 0.91928374]]
[[-0.13282504]]
[[-0.32094569]]
[[ 0.54447276]]
[[ 0.64832254]]
[[ 0.47600468]]
[[-0.20886415]]
[[ 0.26171891]]
[[ 0.16566714]]
[[ 0.52804011]]
[[-0.22979751]]
[[ 0.88284392]]
[[-0.07870718]]
[[ 0.68856159]]
[[ 0.65639909]]
[[-0.58162295]]
[[ 0.05173388]]
[[-0.89940358]]
[[ 0.14699275]]
[[-0.13787446]]
[[ 0.45152628]]
[[ 0.3384213]]
[[-0.33570921]]
[[ 0.20999872]]
[[ 0.09027691]]
[[ 0.11308811]]
[[ 0.69578482]]
[[ 0.43697474]]
[[ 0.46840974]]
[[-0.92002383]]
[[-0.2229238]]
[[ 2.74314725]]
[[-0.03054199]]
[[ 0.80052976]]
[[ 0.73987298]]
[[ 0.01009065]]
[[-0.7953141]]
[[ 0.14495283]]
[[ 0.80928822]]
[[-0.2332684]]
[[ 0.49181689]]
[[ 0.45010119]]
[[ 0.91013867]]
[[ 0.1059857]]
[[ 1.51161691]]
[[-0.03007354]]
[[ 0.18302687]]
[[ 1.00598471]]
[[ 0.51085486]]
[[ 0.3627927]]
[[ 1.04099541]]
[[ 0.19405319]]
[[ 0.00166076]]
[[ 0.79506297]]
[[-0.80423162]]
[[ 0.69548429]]
[[ 0.92910445]]
[[ 1.05717566]]
[[ 1.02753924]]
[[ 0.75919277]]
[[ 0.39955956]]
[[ 0.08916517]]
[[ 0.27300352]]
[[ 0.21541584]]
[[-0.39488886]]
[[ 0.36504813]]
[[-0.63794725]]
[[-0.35002854]]
[[ 1.41959946]]
[[ 0.45534199]]
[[ 0.64540756]]
[[ 0.36753291]]
[[ 0.41758805]]
[[ 0.02989012]]
[[ 0.43285068]]
[[ 1.71031172]]
[[ 0.35199024]]
[[ 1.08422243]]
[[ 0.21223816]]
[[ 0.10624831]]
[[ 0.94717687]]
[[ 0.45882444]]
[[ 0.02047223]]
[[-0.17598487]]
[[ 0.83785562]]
[[ 0.81787216]]
[[ 0.34499094]]
[[-0.09004771]]
[[ 0.65554451]]
[[ 0.59312432]]
[[-0.12058275]]
[[ 1.00004727]]
[[ 0.63776377]]
[[-0.72909821]]
[[-0.0830946]]
[[ 0.73018769]]
[[ 2.57697154]]
[[-0.25507439]]
[[ 1.53622237]]
[[ 0.25870884]]
[[ 0.66364491]]
[[ 1.78147995]]
[[-0.02682576]]
[[ 1.22982414]]
[[ 0.4632166]]
[[-0.1273057]]
[[ 0.75673837]]
[[ 0.93146603]]
[[ 0.22861965]]
[[-0.66010934]]
[[ 0.83023643]]
[[ 0.72732402]]
[[ 0.46464143]]
[[ 0.03698374]]
[[ 1.46527113]]
[[ 0.67448365]]
[[ 0.61792182]]
[[-0.05626404]]
[[ 0.36205852]]
[[ 1.40058045]]
[[-0.64282572]]
[[ 0.86472147]]
[[ 0.33205584]]
[[ 0.58255567]]
[[ 0.46318143]]
[[ 0.86943462]]
[[ 0.78492167]]
[[ 0.03997349]]
[[-0.15620433]]
[[ 0.3663247]]
[[-0.21231138]]
[[ 0.19175723]]
[[ 0.22620432]]
[[ 0.66249345]]
[[ 0.81346147]]
[[ 1.32132258]]
[[ 0.85283799]]
[[ 1.07572531]]
[[ 0.62099472]]
[[ 0.6186549]]
[[-0.36607902]]
[[ 0.8736685]]
[[ 1.36625339]]
[[ 0.71836351]]
[[-0.01917893]]
[[ 0.91177184]]
[[ 0.42889123]]
[[ 0.60517793]]
[[ 0.24644024]]
[[-0.08859989]]
[[ 0.2289067]]
[[ 0.5321637]]
[[ 0.74308052]]
[[ 0.70957344]]
[[ 0.64149633]]
[[ 0.65988153]]
[[ 1.32588646]]
[[ 0.24766246]]
[[ 0.56840768]]
[[-0.00198159]]
[[ 0.22503936]]
[[ 0.92736101]]
[[ 0.86400302]]
[[ 0.73424575]]
[[ 1.05137006]]
[[ 0.56411393]]
[[ 0.78804664]]
[[-0.11092656]]
[[ 1.01777437]]
[[-0.2173404]]
[[ 0.65857828]]
[[ 0.46944758]]
[[ 0.45424905]]
[[ 0.42143317]]
[[-0.36190748]]
[[ 0.72868519]]
[[ 0.31029613]]
[[ 0.00253856]]
[[ 0.07209735]]
[[ 0.90222906]]
[[ 1.66250207]]
[[ 0.47880472]]
[[ 0.06772963]]
[[-0.00610219]]
[[ 0.75726285]]
[[ 1.29620112]]
[[ 0.31008757]]
[[-0.02365001]]
[[ 0.90534882]]
[[ 1.15867503]]
[[ 0.81929328]]
[[ 0.73790204]]
[[ 0.61706774]]
[[ 0.77986511]]
[[ 0.43952891]]
[[ 0.64413516]]
[[ 0.31269766]]
[[ 0.97770164]]
[[ 1.40600141]]
[[ 0.24545002]]
[[ 0.21859472]]
[[-0.14180243]]
[[ 0.42747108]]
[[ 0.65793728]]
[[ 0.27786727]]
[[-0.07533782]]
[[ 0.81406324]]
[[ 0.33777637]]
[[ 0.73210675]]
[[ 0.608602]]
[[ 0.49171437]]
[[ 0.58274344]]
[[ 0.74473534]]
[[ 0.09947736]]
[[ 1.56304678]]
[[ 0.21727771]]
[[ 0.16799588]]
[[ 0.29574539]]
[[-0.08624532]]
[[ 0.61723902]]
[[ 1.75638652]]
[[ 0.95204408]]
[[ 2.05664811]]
[[ 1.09459715]]
[[ 0.56795128]]
[[ 1.76430129]]
[[ 0.87262431]]
[[ 0.6333134]]
[[ 0.41212574]]
[[ 1.24136731]]
[[ 0.81564915]]
[[ 0.81436369]]
[[-0.23216967]]
[[ 0.76999593]]
[[ 0.61246061]]
[[ 0.36516914]]
[[ 0.93116332]]
[[ 0.34116276]]
[[ 0.08856199]]
[[ 0.10055343]]
[[ 0.72982622]]
[[ 0.48777715]]
[[ 0.95291551]]
[[ 0.48798265]]
[[ 0.87606873]]
[[ 0.44227515]]
[[ 0.44971257]]
[[ 0.9698464]]
[[ 0.42861035]]
[[ 0.59582871]]
[[-0.02072364]]
[[ 0.49726843]]
[[ 1.5181037]]
[[ 0.79024424]]
[[ 0.73255519]]
[[ 0.58842851]]
[[ 0.43559515]]
[[ 1.78890365]]
[[ 0.4009743]]
[[ 0.18054347]]
[[ 0.60753582]]
[[ 0.28019157]]
[[ 0.13385821]]
[[ 0.30967316]]
[[ 0.18341033]]
[[ 0.56559695]]
[[ 0.65065006]]
[[-0.00996749]]
[[ 0.72948516]]
[[ 0.93890598]]
[[ 0.8735881]]
[[ 0.49674898]]
[[ 0.80710373]]
[[ 1.2125205]]
[[ 0.67269276]]
[[ 0.8137192]]
[[ 0.89234493]]
[[ 0.69157209]]
[[ 0.90752183]]
[[ 0.57040079]]
[[ 0.4605383]]
[[ 0.77138504]]
[[ 0.40722551]]
[[ 1.19706803]]
[[ 0.79131121]]
[[ 0.37859411]]
[[ 0.07318846]]
[[ 0.57688941]]
[[ 0.92594369]]
[[ 0.24722284]]
[[ 0.55249734]]
[[ 0.96091092]]
[[ 0.45074884]]
[[ 0.83391196]]
[[ 0.02985002]]
[[ 0.95545272]]
[[ 0.21251812]]
[[ 0.63489512]]
[[ 0.33106991]]
[[ 0.60559879]]
[[ 0.87908553]]
[[ 0.63316429]]
[[ 2.2818241]]
[[ 0.59748258]]
[[ 0.98749631]]
[[ 0.86673878]]
[[ 0.30719942]]
[[-0.12372446]]
[[ 0.48616012]]
[[ 0.95243463]]
[[-0.14776238]]
[[ 0.49484918]]
[[ 0.39814594]]
[[ 0.03791825]]
[[ 0.69105606]]
[[ 0.94298417]]
[[ 0.51371866]]
[[ 0.96515602]]
[[-0.00608343]]
[[ 0.94772129]]
[[ 1.01985012]]
[[ 0.54973979]]
[[ 0.97442109]]
[[ 0.89974278]]
[[ 0.29991774]]
[[ 0.31247773]]
[[ 1.3032009]]
[[ 0.90647774]]
[[ 0.16937003]]
[[ 0.59650056]]
[[ 1.83798262]]
[[ 1.02879532]]
[[ 0.93574559]]
[[ 0.83678275]]
[[ 0.34332247]]
[[ 1.10287121]]
[[ 0.70390112]]
[[ 2.06851888]]
[[ 0.97245762]]
[[ 0.15091975]]
[[ 0.8593064]]
[[ 0.71225458]]
[[ 0.91207442]]
[[ 0.96635482]]
[[ 0.76291391]]
[[ 0.61926338]]
[[ 0.46101426]]
[[ 0.75426044]]
[[ 0.76069162]]
[[ 0.53593409]]
[[ 0.90311697]]
[[ 0.68310862]]
[[ 0.92453878]]
[[-0.20514724]]
[[ 0.80592763]]
[[ 0.63600219]]
[[ 0.81881402]]
[[ 0.04016739]]
[[ 1.0065484]]
[[ 0.75150807]]
[[ 0.24444572]]
[[ 0.72764828]]
[[ 1.75807395]]
[[ 0.92129651]]
[[ 0.85816735]]
[[ 0.765244]]
[[ 0.65057759]]
[[ 0.36335184]]
[[ 0.61293743]]
[[ 0.50380731]]
[[ 0.84056206]]
[[ 0.94721521]]
[[ 0.72859671]]
[[ 0.94119548]]
[[ 0.304647]]
[[ 0.29781708]]
[[ 0.44497896]]
[[ 0.63069184]]
[[ 0.67711327]]
[[ 0.81918392]]
[[ 0.89111598]]
[[ 0.86673981]]
[[ 0.55726497]]
[[ 0.75874543]]
[[-0.26356843]]
[[ 1.69041396]]
[[ 0.28061323]]
[[ 0.53512235]]
[[ 0.97353033]]
[[ 0.81001492]]
[[ 1.26866187]]
[[ 0.73978559]]
[[ 0.26121426]]
[[ 0.40540543]]
[[ 0.29865398]]
[[ 0.49053791]]
[[ 0.55726497]]
[[ 0.83063485]]
[[ 0.89081767]]
