[[-0.67292982]]
[[-0.15183786]]
[[-0.00215845]]
[[-0.01272478]]
[[-0.00711691]]
[[-0.00890849]]
[[-0.00117017]]
[[-0.00361945]]
[[-0.00113928]]
[[-0.00099613]]
[[ 0.00032847]]
[[-0.00205435]]
[[-0.00479944]]
[[-0.00297852]]
[[-0.00301565]]
[[-0.00623035]]
[[ 0.00062567]]
[[-0.0009156]]
[[-0.00682932]]
[[-0.00143445]]
[[-0.00127966]]
[[-0.00478059]]
[[-0.00132109]]
[[-0.00144323]]
[[-0.0033608]]
[[  1.80437877e-05]]
[[-0.00138359]]
[[-0.00325606]]
[[ 0.00068227]]
[[ 0.00030576]]
[[ 0.00043749]]
[[-0.00200233]]
[[ 0.00014072]]
[[ 0.00084619]]
[[-0.00169501]]
[[-0.00467725]]
[[-0.00379154]]
[[-0.00120685]]
[[ 0.00109788]]
[[ 0.00046865]]
[[ 0.00080938]]
[[-0.00274215]]
[[-0.00174023]]
[[-0.00104318]]
[[-0.00275375]]
[[ 0.00093116]]
[[-0.00097716]]
[[ 0.00014265]]
[[-0.00131025]]
[[-0.00064815]]
[[-0.00650255]]
[[-0.00125335]]
[[-0.00192908]]
[[ 0.00049592]]
[[-0.00179116]]
[[-0.00273994]]
[[-0.0016779]]
[[-0.00536826]]
[[-0.00602297]]
[[-0.00551605]]
[[-0.00407563]]
[[-0.00178328]]
[[-0.00415136]]
[[ 0.0005135]]
[[ 0.00177513]]
[[ -7.82170990e-05]]
[[-0.00194061]]
[[ 0.00139563]]
[[-0.00271312]]
[[-0.00131403]]
[[ 0.00098575]]
[[ 0.00150462]]
[[-0.00051832]]
[[ 0.00040921]]
[[  1.15434569e-05]]
[[-0.00185303]]
[[-0.00612807]]
[[-0.00622417]]
[[-0.00189277]]
[[ 0.00186302]]
[[-0.00192199]]
[[-0.00124993]]
[[-0.0006382]]
[[-0.00280001]]
[[-0.00210741]]
[[-0.00283003]]
[[-0.00539703]]
[[-0.00158913]]
[[-0.00071135]]
[[-0.00412289]]
[[ 0.00043187]]
[[ 0.000626]]
[[-0.00132913]]
[[-0.00099368]]
[[-0.00076916]]
[[-0.00369133]]
[[-0.00060885]]
[[ 0.00125877]]
[[ 0.0015797]]
[[-0.0017597]]
[[  1.32605964e-07]]
[[-0.00123461]]
[[ 0.00142004]]
[[-0.00339343]]
[[ 0.00119232]]
[[-0.00147191]]
[[-0.00228913]]
[[-0.0038619]]
[[-0.00494967]]
[[-0.00040634]]
[[-0.00106856]]
[[ 0.00023011]]
[[-0.00188855]]
[[ 0.00080902]]
[[-0.00339396]]
[[ 0.00058839]]
[[-0.00213545]]
[[-0.00190875]]
[[ 0.00192017]]
[[ 0.00161757]]
[[-0.00143577]]
[[ 0.00025164]]
[[-0.00098302]]
[[-0.00030753]]
[[ 0.00040867]]
[[ 0.00187041]]
[[ 0.00038273]]
[[-0.00166298]]
[[-0.00486316]]
[[-0.00019606]]
[[-0.00135514]]
[[ 0.00125272]]
[[-0.00192583]]
[[ 0.00051692]]
[[-0.00443642]]
[[ 0.00100697]]
[[-0.00150489]]
[[-0.00015902]]
[[-0.00225584]]
[[-0.00228693]]
[[-0.0008517]]
[[-0.00201255]]
[[ 0.00119142]]
[[ 0.00196744]]
[[-0.00023728]]
[[ 0.00093209]]
[[-0.000897]]
[[ 0.00070135]]
[[ 0.00188065]]
[[-0.00068668]]
[[ 0.00122527]]
[[-0.00025877]]
[[ 0.00154657]]
[[ 0.00096442]]
[[ 0.00017834]]
[[ 0.00022805]]
[[-0.00038555]]
[[-0.00183296]]
[[-0.00115183]]
[[ 0.00112054]]
[[-0.00087171]]
[[-0.0027677]]
[[ 0.00107658]]
[[ 0.00058739]]
[[-0.0018478]]
[[-0.00179604]]
[[-0.00020738]]
[[-0.00175531]]
[[ 0.00148352]]
[[ 0.00142089]]
