[[ 1.58890885]]
[[-4.83776505]]
[[-0.199774]]
[[-6.9692175]]
[[-13.99063445]]
[[ 1.98096608]]
[[-2.53911974]]
[[-1.27732968]]
[[-0.90758747]]
[[-1.86119362]]
[[ 8.05383994]]
[[-4.38028237]]
[[ 0.98196489]]
[[ 0.93016986]]
[[-13.50045638]]
[[-9.80254535]]
[[-2.91897418]]
[[-0.84405064]]
[[-9.47296483]]
[[-1.76000061]]
[[ 0.29578074]]
[[-0.73806685]]
[[-0.82932936]]
[[ 7.50105516]]
[[ 0.52901494]]
[[ 0.81844802]]
[[ 12.94137102]]
[[ 0.35389438]]
[[-13.8223615]]
[[-0.21119359]]
[[ 19.54575323]]
[[-3.07418526]]
[[ 3.47411741]]
[[-0.65481349]]
[[-7.51344484]]
[[-4.45975617]]
[[-19.79016913]]
[[ 3.95521001]]
[[-2.9599998]]
[[-3.25798299]]
[[ 0.82982445]]
[[-23.57921133]]
[[ 0.2200452]]
[[ 4.30787316]]
[[ 15.54926811]]
[[-2.36429492]]
[[ 22.47672642]]
[[-0.19999628]]
[[-6.87389894]]
[[ 14.98163233]]
[[-5.65795436]]
[[-4.00646402]]
[[ 48.37995549]]
[[-15.01783563]]
[[-1.71385229]]
[[-10.85784595]]
[[-3.4391986]]
[[ 1.67614989]]
[[ 6.64392323]]
[[-1.85708603]]
[[-24.54000048]]
[[-0.49506396]]
[[-249.80000005]]
[[ 0.74244499]]
[[ 79.6751468]]
[[-4.84897088]]
[[-1.64733005]]
[[ 1.3]]
[[-3.66000878]]
[[-0.949887]]
[[-0.05]]
[[-3.82298467]]
[[-3.25785673]]
[[-0.35000525]]
[[ 12.31863191]]
[[-0.5]]
[[-6.98122071]]
[[-1.17426559]]
[[-4.90843826]]
[[ 7.0927197]]
[[-2.02137295]]
[[ 0.10056589]]
[[-4.9]]
[[ 25.14344023]]
[[ 6.05524505]]
[[ 0.82982445]]
[[-3.1118159]]
[[ 0.84141155]]
[[-7.59366531]]
[[ 0.23627943]]
[[ 4.8515572]]
[[ 7.8400585]]
[[-4.87068203]]
[[-7.23778326]]
[[-1.32786349]]
[[ 39.12849641]]
[[-26.45000092]]
[[ 2.27725501]]
[[-4.00686872]]
[[ 1.]]
[[ 20.79492019]]
[[-4.65858052]]
[[ 20.93275237]]
[[ 0.42131667]]
[[ 0.10529024]]
[[ 0.10056589]]
[[ 11.87500202]]
[[-11.30597837]]
[[-5.52676476]]
[[ 29.57729492]]
[[-3.50306808]]
[[-2.27684274]]
[[-0.54416347]]
[[ 1.08895555]]
[[-0.84621965]]
[[ 17.59397912]]
[[-6.09092586]]
[[-4.62664721]]
[[ 3.89505375]]
[[-3.54904298]]
[[ 12.11230012]]
[[-0.61587773]]
[[-1.88621369]]
[[-1.55]]
[[-2.29883094]]
[[ 0.99999921]]
[[-10.37577821]]
[[-0.95999648]]
[[-0.12]]
[[-1.45939738]]
[[-2.48283429]]
[[ 0.54244506]]
[[ 0.91]]
[[ 7.]]
[[ 14.31582526]]
[[ 1.]]
[[ 4.73310102]]
[[-1.15781745]]
[[-6.4988399]]
[[-0.5]]
[[ 17.58822494]]
[[ 1.96248043]]
[[ 1.]]
[[-0.05]]
[[-0.53153883]]
[[ 0.69750473]]
[[-1.24273918]]
[[-4.04158785]]
[[-7.83875636]]
[[ 1.]]
[[-0.20008045]]
[[ 27.07497353]]
[[-2.89284809]]
[[ 59.30408901]]
[[-3.5]]
[[ 0.20998685]]
[[-1.7]]
[[-0.12]]
[[-3.49975616]]
[[-3.3584576]]
[[ 1.]]
[[-35.35971792]]
[[-13.51021004]]
[[ 2.]]
[[ 15.07686395]]
[[ 0.8443885]]
[[-6.01671012]]
[[ 1.9]]
[[-29.45000455]]
[[ 0.7]]
[[-19.70135517]]
[[-1.46]]
[[-2.87673377]]
[[-9.58372557]]
[[ 0.05495162]]
[[-5.2]]
[[ 0.69340728]]
[[-0.50249527]]
[[ 6.27162846]]
[[ 22.250113]]
[[-3.09076675]]
[[-0.01573297]]
[[-24.]]
[[ 0.96993205]]
[[ 1.75124315]]
[[-17.2]]
[[-19.07129759]]
[[-5.79220123]]
[[ 0.71527051]]
[[ 0.99993885]]
[[ 0.85]]
[[ 1.]]
[[ 0.4]]
[[ 1.]]
[[ 1.]]
[[-7.84562522]]
[[ 2.80062213]]
[[ 4.81680484]]
[[-7.17486921]]
[[ 0.23880641]]
[[-3.62722279]]
[[-19.]]
[[ 0.1]]
[[-6.49699218]]
[[-7.99328017]]
[[ 0.37122855]]
[[-7.51203113]]
[[ 0.39619208]]
[[-4.9]]
[[ 0.7]]
[[ 0.96999992]]
[[-4.40580754]]
[[ 1.]]
[[ 13.82353175]]
[[ 1.66859755]]
[[-3.32774549]]
[[-1.07026566]]
[[-6.50511593]]
[[-2.01859125]]
[[ 19.97999908]]
[[ 8.13079623]]
[[ 23.15057736]]
[[ 10.29763685]]
[[-0.58999957]]
[[ 18.56178706]]
[[ 0.97995129]]
[[ 1.]]
[[ 7.29789707]]
[[ 20.38784528]]
[[-0.54880337]]
[[-0.0136808]]
[[-6.26118584]]
[[-3.60407022]]
[[-4.26735091]]
[[ 0.15250797]]
[[ 7.05853917]]
[[-5.74699218]]
[[ 0.28000017]]
[[-4.9]]
[[ 1.]]
[[-4.88120383]]
[[ 1.]]
[[-2.6674461]]
[[-1.71458377]]
[[-1.39999999]]
[[-9.]]
[[-37.4]]
[[-0.79999812]]
[[-0.19999597]]
[[-4.75349676]]
[[-3.09769821]]
[[ 8.35190518]]
[[-1.67261547]]
[[-7.50010515]]
[[-0.61595527]]
[[ 2.53124474]]
[[ 1.07952086]]
[[ 4.41163401]]
[[ 0.7]]
[[ 0.7]]
[[-3.49975616]]
[[ 0.7]]
[[-10.68657284]]
[[-2.51007989]]
[[-1.81221675]]
[[-8.]]
[[-1.07456198]]
[[-11.7223615]]
[[ 0.85]]
[[ 1.]]
[[ 0.85]]
[[ 0.775]]
[[ 6.09251419]]
[[ 0.70000001]]
[[ 0.55]]
[[ 0.99905169]]
[[-2.8999996]]
[[ 1.]]
[[ 0.76000035]]
[[ 0.40009119]]
[[ 1.]]
[[-1.73]]
[[ 6.]]
[[-0.04242063]]
[[-13.80142995]]
[[ 3.38376174]]
[[-1.4]]
[[ 0.88]]
[[-0.19470976]]
[[ 0.53304455]]
[[ 1.]]
[[ 0.90244506]]
[[ 0.69830858]]
[[ 0.86509318]]
[[ 0.91000043]]
[[-0.05]]
[[-0.80000067]]
[[-1.4]]
[[ 1.]]
[[-0.24300736]]
[[ 0.7]]
[[ 20.42260595]]
[[ 0.99995609]]
[[ 0.95569373]]
[[ 0.08401851]]
[[ 0.4]]
[[-7.21396306]]
[[ 0.94]]
[[ 0.69410063]]
[[-0.95862206]]
[[-8.3]]
[[-3.37291795]]
[[ 0.74876828]]
[[ 1.]]
[[-4.]]
[[ 0.4]]
[[ 0.64840499]]
[[-6.]]
[[ 4.]]
[[ 8.60124548]]
[[-0.37816118]]
[[ 1.]]
[[ 0.10041861]]
[[-149.]]
[[ 1.]]
[[ 8.5]]
[[ 0.54519189]]
[[ 0.34000393]]
[[-7.4050046]]
[[ 2.56]]
[[ 0.82]]
[[ 0.99]]
[[-4.4891102]]
[[ 1.]]
[[ 4.31654334]]
[[-0.27045471]]
[[ 16.71958064]]
[[ 9.7]]
[[-0.09875636]]
[[ 8.44022809]]
[[ 0.21416155]]
[[-1.5035612]]
[[ 1.]]
[[-1.8001051]]
[[-6.80000005]]
[[-11.258911]]
[[-3.59972438]]
[[ 0.75970767]]
[[-4.4]]
[[ 0.91997698]]
[[ 0.7]]
[[ 0.45565751]]
[[-1.01775682]]
[[ 1.]]
[[ 0.1]]
[[ 1.]]
[[ 0.26206867]]
[[ 7.29789707]]
[[-4.7318449]]
[[-18.65000041]]
[[ 1.]]
[[ 29.]]
[[ 1.]]
[[-5.04851595]]
[[ 1.]]
[[-8.8749529]]
[[ 0.55]]
[[ 0.99996035]]
[[ 1.]]
[[-24.15]]
[[ 1.]]
[[ 0.81978075]]
[[ 1.]]
[[-0.5]]
[[-0.2]]
[[ 0.62835657]]
[[ 1.]]
[[ 0.44916895]]
[[ 1.]]
[[-3.4997802]]
[[ 1.]]
[[-0.8]]
[[ 0.7]]
[[-10.76708403]]
[[ 6.76039251]]
[[-10.23133748]]
[[ 0.4]]
[[-0.19018023]]
[[-9.36287926]]
[[ 6.04124718]]
[[ 0.31]]
[[-3.57709109]]
[[-0.24266015]]
[[-0.49470976]]
[[ 0.1]]
[[-0.2]]
[[ 0.581362]]
[[ 0.70000247]]
[[-124.]]
[[ 7.23789942]]
[[-1.7185657]]
[[ 0.43116704]]
[[-0.5]]
[[-0.20183449]]
[[-1.85186624]]
[[-21.50000004]]
[[ 1.]]
[[ 8.91161958]]
[[ 0.65243883]]
[[-22.23996097]]
[[ 0.57520979]]
[[ 0.18255938]]
[[-3.67283649]]
[[ 0.84593631]]
[[-0.94559259]]
[[ 0.7]]
[[-7.19528732]]
[[ 0.95569373]]
[[ 0.1]]
[[ 0.7]]
[[ 9.2727161]]
[[ 1.18692266]]
[[ 0.67869498]]
[[ 0.99998488]]
[[ 0.00504324]]
[[ 0.7]]
[[ 0.1]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[-2.6002903]]
[[ 0.82]]
[[ 0.7]]
[[ 1.]]
[[ 1.]]
[[-0.94494995]]
[[ 1.]]
[[-1.7]]
[[ 1.]]
[[ 9.26226428]]
[[ 0.55]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[ 0.1]]
[[ 0.7]]
[[-4.]]
[[ 1.]]
[[-3.44785758]]
[[-29.]]
[[ 0.55]]
[[-21.5]]
[[ 8.8540473]]
[[ 0.7]]
[[ 0.91000026]]
[[ 0.55]]
[[-1.03815763]]
[[ 1.]]
[[ 0.41305714]]
[[-8.85065271]]
[[-3.19975617]]
[[ 0.99883721]]
[[ 0.99544993]]
[[ 2.25957941]]
[[ 0.9071846]]
[[ 1.]]
[[ 1.]]
[[-4.]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[-0.98991351]]
[[ 24.04410642]]
[[ 1.]]
[[ 0.10529024]]
[[ 1.]]
[[ 0.73]]
[[ 1.]]
[[-1.65321801]]
[[ 1.]]
[[ 9.40000184]]
[[ 0.7]]
[[ 0.1]]
[[ 1.]]
[[ 7.66284177]]
[[-5.]]
[[ 1.]]
[[ 0.7]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[ 0.82]]
[[ 1.]]
[[ 1.]]
[[ 0.49087058]]
[[ 1.]]
[[-0.98513214]]
[[ 1.]]
[[ 0.1]]
[[ 1.]]
[[-8.50339819]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[ 6.6]]
[[ 0.83008392]]
[[ 2.35]]
[[ 0.80040583]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[-3.425]]
[[-1.91061649]]
[[ 1.]]
[[ 2.50000005]]
[[ 1.]]
[[ 0.09999997]]
[[ 0.00504324]]
[[ 1.]]
[[ 1.]]
[[ 0.62500001]]
[[ 1.]]
[[ 1.]]
[[-0.98513214]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[ 0.99973366]]
[[ 1.]]
[[ 1.]]
[[-19.]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[ 0.54160481]]
[[ 0.4]]
[[ 0.99918711]]
[[-2.67047418]]
[[ 1.]]
[[ 30.7]]
[[ 0.97122855]]
[[ 1.]]
[[ 0.72]]
[[ 0.4]]
[[ 0.9]]
[[ 1.]]
[[ 0.94056502]]
[[ 1.]]
[[ 1.]]
[[ 0.96399901]]
[[-0.66410675]]
[[ 0.85]]
[[-23.07999597]]
[[ 1.]]
[[ 0.4]]
[[ 1.]]
[[ 0.4]]
[[ 0.86590292]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[ 0.85]]
[[ 0.7]]
[[ 0.4]]
[[ 0.40507432]]
[[ 1.47691004]]
[[-11.5]]
[[ 0.99140502]]
[[-9.33503401]]
[[-9.]]
[[-4.]]
[[ 1.]]
[[ 0.00504324]]
[[ 0.80399261]]
[[ 1.]]
[[ 1.]]
[[ 6.6]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[-1.41571842]]
[[ 1.]]
[[-13.25]]
[[ 0.61755665]]
[[ 0.96356537]]
[[ 1.]]
[[ 1.]]
[[-0.2]]
[[-29.60002752]]
[[ 0.97000041]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[ 0.985]]
[[-3.79998386]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[-4.]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[ 0.7]]
[[ 0.7]]
[[ 1.]]
[[ 0.82]]
[[ 0.98626255]]
[[ 0.79]]
[[ 0.27381835]]
[[-12.80090345]]
[[ 0.15448435]]
[[ 1.]]
[[-1.1]]
[[ 0.9700002]]
[[ 1.]]
[[ 1.22510571]]
[[ 21.25000174]]
[[ 1.]]
[[-2.74991281]]
[[-0.38813974]]
[[-0.2]]
[[-2.6]]
[[ 0.1]]
[[-1.25662594]]
[[ 1.]]
[[-299.]]
[[ 0.85]]
[[ 0.69640469]]
[[-5.]]
[[  2.22044605e-16]]
[[-1.39999984]]
[[ 1.]]
[[-2.24048309]]
[[ 0.82]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[ 0.69976591]]
[[ 0.99990748]]
[[ 16.99971641]]
[[ 13.6746698]]
[[-3.19190575]]
[[-6.8019764]]
[[ 15.40001117]]
[[ 0.85]]
[[ 1.]]
[[ 0.9998777]]
[[ 1.]]
[[ 0.1]]
[[ 0.1]]
[[ 4.6]]
[[ 1.]]
[[-6.49982562]]
[[ 1.]]
[[-0.28254136]]
[[ 1.]]
[[ 0.85]]
[[ 0.27381835]]
[[-10.23133748]]
[[-0.2]]
[[ 0.70652857]]
[[ 1.]]
[[-1.10047081]]
[[ 1.]]
[[ 0.2351133]]
[[-7.41418683]]
[[ 0.7]]
[[ 0.97000009]]
[[-0.5]]
[[ 1.]]
[[ 0.91000352]]
[[ 0.82]]
[[ 0.85]]
[[ 1.]]
[[ 0.99993413]]
[[ 0.38880641]]
[[ 0.84160097]]
[[-0.2]]
[[-0.2]]
[[ 0.04256839]]
[[-0.20481579]]
[[ 1.]]
[[ 1.]]
[[-1.39999999]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[-0.09266015]]
[[ 4.35669353]]
[[ 1.]]
[[ 28.99290137]]
[[ 1.]]
[[ 1.]]
[[ 0.95096373]]
[[ 0.91]]
[[ 0.73134492]]
[[ 0.99346412]]
[[-3.51349185]]
[[ 0.99]]
[[ 0.1]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[-3.19975617]]
[[ 1.]]
[[ 1.]]
[[ 0.1]]
[[ 0.20124364]]
[[-16.0862994]]
[[-4.00000028]]
[[ 1.]]
[[ 1.]]
[[-0.71070953]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[-4.24969521]]
[[ 0.16]]
[[ 0.97903537]]
[[ 1.]]
[[ 13.6746698]]
[[ 0.70000983]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[-0.2]]
[[ 0.35738997]]
[[ 0.70000001]]
[[ 0.82]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[ 0.20124364]]
[[ 1.]]
[[ 1.]]
[[ 0.85]]
[[ 0.99995609]]
[[-2.74991281]]
[[ 1.]]
[[-1.25862957]]
[[ 1.]]
[[ 4.74548835]]
[[-1.19760675]]
[[ 1.]]
[[ 1.]]
[[ 0.80399261]]
[[ 1.]]
[[-5.]]
[[-1.55566793]]
[[ 9.68]]
[[ 1.]]
[[-1.17854495]]
[[ 1.]]
[[ 0.95831794]]
[[ 5.68124718]]
[[ 0.00504324]]
[[ 0.99140502]]
[[ 1.]]
[[-0.94521602]]
[[ 1.]]
[[ 1.]]
[[ 4.78589024]]
[[ 1.]]
[[ 1.]]
[[-0.8]]
[[ 0.69715272]]
[[ 0.64000393]]
[[ 1.]]
[[ 1.72000076]]
[[ 1.]]
[[-24.]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[-9.]]
[[ 1.]]
[[ 1.]]
[[ 4.]]
[[-249.]]
[[ 3.74288854]]
[[ 21.88000081]]
[[ 1.]]
[[ 1.]]
[[-0.92868025]]
[[ 0.82]]
[[ 1.]]
[[ 0.97301843]]
[[ 3.74288854]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[-0.2]]
[[ 5.21564013]]
[[ 1.]]
[[ 0.70542504]]
[[-0.09092586]]
[[ 0.70000044]]
[[ 0.85]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[ 0.7]]
[[ 0.1]]
[[ 1.]]
[[-0.09187016]]
[[-12.77471109]]
[[ 1.]]
[[-2.]]
[[ 1.]]
[[-11.03226802]]
[[ 1.]]
[[ 0.64000393]]
[[ 1.]]
[[ 0.85]]
[[-0.2]]
[[ 1.]]
[[ 0.96]]
[[ 0.56856492]]
[[ 0.55017298]]
[[ 0.99998911]]
[[-2.55906063]]
[[ 1.]]
[[ 0.01903006]]
[[ 0.8855936]]
[[ 0.99956324]]
[[ 1.]]
[[ 1.]]
[[ 0.16879586]]
[[-3.80256452]]
[[ 0.70445441]]
[[ 1.]]
[[-6.2]]
[[ 1.]]
[[ 0.7]]
[[ 1.]]
[[ 0.72003141]]
[[ 0.99999882]]
[[ 1.]]
[[ 1.]]
[[-0.79999812]]
[[ 2.65150333]]
[[-3.17067904]]
[[ 1.]]
[[ 1.]]
[[-0.12]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[ 0.85733467]]
[[ 5.49996413]]
[[ 1.]]
[[ 0.1]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[ 0.98]]
[[-1.93570882]]
[[ 0.43116704]]
[[ 0.09306089]]
[[ 18.8322491]]
[[-10.40708796]]
[[ 0.99995609]]
[[ 0.93206813]]
[[ 1.]]
[[-6.46268171]]
[[-22.23996097]]
[[ 0.69999593]]
[[ 5.36916403]]
[[ 0.97122855]]
[[ 1.]]
[[-1.39999999]]
[[ 1.]]
[[ 53.20000202]]
[[-0.1249444]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[-0.72574033]]
[[ 1.]]
[[ 0.925]]
[[-0.12]]
[[ 1.]]
[[ 32.]]
[[-5.]]
[[ 0.41643519]]
[[ 1.]]
[[ 1.]]
[[-4.58]]
[[ 31.]]
[[ 0.97000041]]
[[ 0.97006846]]
[[-0.39978722]]
[[-0.1249444]]
[[ 0.679003]]
[[ 1.]]
[[ 0.5582513]]
[[ 1.]]
[[ 0.7]]
[[ 1.]]
[[ 1.]]
[[-0.47884861]]
[[ 0.16]]
[[ 1.]]
[[ 0.82]]
[[ 1.]]
[[ 0.01982413]]
[[ 1.]]
[[ 12.75998944]]
[[ 0.02059111]]
[[ 1.]]
[[-49.]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[-2.]]
[[ 0.99997804]]
[[ 1.]]
[[ 0.7]]
[[-24.]]
[[-1.09999999]]
[[ 7.29789707]]
[[ 0.88032105]]
[[ 1.]]
[[ 0.98917041]]
[[-9.33503401]]
[[ 1.]]
[[ 1.]]
[[ 0.4]]
[[ 1.]]
[[ 1.]]
[[-0.2]]
[[ 0.98917041]]
[[ 1.]]
[[ 1.03]]
[[ 1.]]
[[-4.]]
[[-1.79378854]]
[[ 0.5582513]]
[[ 0.84857636]]
[[ 1.]]
[[ 1.]]
[[ 0.55]]
[[ 0.72]]
[[-0.5]]
[[ 0.96]]
[[ 1.]]
[[-2.08]]
[[ 0.4]]
[[ 1.]]
[[ 29.32316111]]
[[ 0.72]]
[[ 0.1]]
[[-1.39994367]]
[[ 1.]]
[[ 1.]]
[[ 0.10529024]]
[[ 1.]]
[[ 1.]]
[[ 0.7]]
[[-4.]]
[[ 1.]]
[[ 0.4]]
[[ 1.]]
[[ 1.]]
[[ 0.10065951]]
[[-0.2]]
[[ 1.]]
[[ 1.]]
[[-1.5903189]]
[[ 1.]]
[[-4.]]
[[ 1.]]
[[ 1.]]
[[ 1.89970083]]
[[-2.6]]
[[ 0.47707166]]
[[ 1.]]
[[ 1.]]
[[-6.5]]
[[ 0.91]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[ 0.88248648]]
[[ 1.]]
[[ 1.]]
[[-2.]]
[[ 0.40000087]]
[[-0.5]]
[[-0.25]]
[[ 0.25]]
[[ 0.93]]
[[ 0.91]]
[[-2.46867204]]
[[ 0.99995609]]
[[ 0.88]]
[[-0.2]]
[[ 1.]]
[[ 0.75541263]]
[[ 0.85]]
[[-0.5]]
[[ 1.]]
[[ 0.1]]
[[ 0.55]]
[[ 1.]]
[[-2.89999999]]
[[-0.59244563]]
[[ 1.]]
[[-0.2]]
[[-99.]]
[[-0.12]]
[[ 1.]]
[[ 0.94]]
[[ 0.85]]
[[ 0.64000393]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[-0.18635354]]
[[-1.39999999]]
[[ 1.]]
[[-19.]]
[[ 1.]]
[[ 0.40375452]]
[[ 1.]]
[[ 1.]]
[[ 1.]]
[[-2.89382003]]
[[-0.12]]
[[ 0.60107016]]
[[ 0.97]]
[[ 1.]]
[[-0.54709564]]
[[-3.21236842]]
[[ 1.]]
[[ 13.09202663]]
[[-1.39999999]]
[[ 0.99998902]]
[[ 0.91000026]]
[[ 20.0120047]]
[[ 1.]]
[[ 0.69750473]]
[[ 21.70001175]]
[[ 0.69715272]]
[[ 0.55]]
[[-0.64457105]]
[[-0.12]]
[[-10.25]]
[[ 15.1]]
[[ 1.]]
[[-2.88547836]]
[[ 0.40009119]]
[[ 1.]]
[[-5.59766188]]
[[ 1.]]
[[-7.84054651]]
[[-7.37]]
[[ 0.70000001]]
[[ 11.]]
[[ 0.4]]
[[ 0.60107016]]
[[ 1.]]
[[ 1.]]
[[ 0.7]]
[[ 1.]]
[[ 1.]]
[[-5.90000333]]
[[ 0.9985758]]
[[ 1.]]
[[ 1.]]
